id;timestamp;charge;stationRef;vehicleRef
QAK0519389;2020/06/25 15:33:17;1,3;EG05;TE24LCO18661
ATA5052669;2020/06/25 16:36:21;1,0;OO04;XV40HUQ04740
WZY9348604;2020/06/25 17:06:02;1,0;AO13;BZ76ROL87339
LEZ6136793;2020/06/25 17:23:41;1,0;KO01;WY00MLL63827
AQR6945808;2020/06/25 18:22:45;2,8;EG12;EC02LZC49528
ZEH6549790;2020/06/25 18:24:18;2,8;NE06;JV67MTI17124
TYJ5625230;2020/06/25 18:46:31;2,0;OO08;IC95TLY24827
XLQ6404414;2020/06/25 19:50:34;1,0;NE13;IA29IQS63679
OVV8993588;2020/06/26 0:23:46;1,5;NE05;PM58XHX45588
LKK7418869;2020/06/26 1:41:22;1,0;KO09;WY00MLL63827
UYT4443168;2020/06/26 2:49:05;2,5;MR04;QO68DIC93032
IJZ5756101;2020/06/26 4:01:47;2,8;AO17;QH15HWX24570
JIU7933479;2020/06/26 4:55:25;1,3;EG09;WY00MLL63827
FBH4984327;2020/06/26 5:12:39;2,8;EG11;EC02LZC49528
GTS0319366;2020/06/26 5:43:25;2,8;KO06;UO75YNW62238
WWF4924820;2020/06/26 7:00:38;2,8;OO00;RK48BOP88344
XYC9698710;2020/06/26 7:05:38;3,1;GF00;PF04UCA93312
NZP2893693;2020/06/26 7:08:49;2,0;AO11;YL27IFD65117
SKA2570120;2020/06/26 9:22:14;1,3;OO04;BK77KNV91142
XHY5208624;2020/06/26 9:50:31;2,8;MR05;QN23UHH39091
YQT2550459;2020/06/26 10:07:01;1,0;AO05;OC94ASJ72024
GRW6062036;2020/06/26 10:43:45;1,3;KO09;MQ65WJJ60020
MGN5474194;2020/06/26 10:57:11;13,0;MR06;HR53SRO94328
DZG1040823;2020/06/26 12:09:10;1,5;EG10;MU06LHX94338
WEJ9839773;2020/06/26 12:29:09;2,8;GF00;UF84JOS00561
DJI9525921;2020/06/26 13:10:36;2,8;MR02;UA13YTK28483
IRE0381050;2020/06/26 13:14:33;13,0;AO15;LG64ARC91224
HVY5283202;2020/06/26 13:26:09;2,0;EG05;PD45WOT56494
DZP2896814;2020/06/26 13:41:25;2,0;OO07;EE22TMX10817
FZI8871016;2020/06/26 14:02:04;2,5;NE14;JV67MTI17124
BLT0403457;2020/06/26 14:33:36;2,8;AO01;EN26OAB52983
QDQ7343445;2020/06/26 14:46:22;3,1;MR00;QH15HWX24570
ZKU2549486;2020/06/26 14:56:58;2,8;AO10;HT62RDI04611
IWG5122212;2020/06/26 15:17:00;2,8;GF00;IO09FGE68100
ZGJ4339166;2020/06/26 16:03:37;1,5;EG00;MU06LHX94338
KQF0977766;2020/06/26 17:00:14;1,3;EG01;TE24LCO18661
HGV7150697;2020/06/26 17:12:58;2,5;MR07;QO68DIC93032
MVE7776866;2020/06/26 17:27:06;2,0;OO12;EE22TMX10817
LTZ3567759;2020/06/26 18:10:48;3,1;AO04;DV04FQL29609
XVA8885270;2020/06/26 18:24:31;2,8;AO09;RR73DWB65452
BMI9078600;2020/06/26 18:45:24;2,8;EG09;EC02LZC49528
NIA7178861;2020/06/26 18:54:01;2,8;AO11;HT62RDI04611
GMH1321122;2020/06/26 18:55:05;2,8;GF00;IO09FGE68100
ULI1399403;2020/06/26 19:27:17;2,8;GF00;MP14WFM40909
FFW1552981;2020/06/26 19:30:17;2,8;AO19;BY85QGR11636
ZSN1838557;2020/06/26 19:43:55;2,8;GF00;UF84JOS00561
QDM5971170;2020/06/26 20:27:10;2,8;OO09;AY38OQF67603
FAH5748741;2020/06/26 20:29:53;2,2;NE01;BM25PHF40639
RQT3961728;2020/06/26 21:14:13;1,0;MR02;BI87HYL81972
YUE2908799;2020/06/26 22:38:34;2,0;OO03;EE22TMX10817
EOJ6446861;2020/06/26 23:16:13;3,1;MR04;QH15HWX24570
QFN0538149;2020/06/27 0:57:48;1,5;KO02;ZY93PCY41868
TKG1315116;2020/06/27 1:12:35;2,0;OO10;IC95TLY24827
SNR8417195;2020/06/27 2:05:48;1,5;NE15;PM58XHX45588
GOZ7290738;2020/06/27 4:05:35;2,8;MR02;QN23UHH39091
GHG4904791;2020/06/27 4:37:46;2,0;NE01;PD45WOT56494
OPD2966462;2020/06/27 4:48:44;2,5;KO03;RV87TIY76692
KIC0091638;2020/06/27 6:05:44;2,0;GF00;XF28DGK65250
DVA0008980;2020/06/27 6:10:19;1,5;NE06;NZ35XLQ89678
TBG1401523;2020/06/27 6:29:16;2,5;NE05;OY94SZK34436
RJA4500224;2020/06/27 6:56:38;2,5;KO06;KB55KTM48860
KIO2484797;2020/06/27 8:12:43;2,2;KO08;QO77TFN61853
BCP0231855;2020/06/27 8:12:48;3,1;AO13;DV04FQL29609
THT5853846;2020/06/27 9:29:45;1,3;MR01;JD78PQD35395
ASO5774011;2020/06/27 10:57:42;3,1;GF00;YX66XYW62640
BAJ8207079;2020/06/27 12:22:47;2,5;GF00;MA30QLI76818
BAE3891319;2020/06/27 12:44:31;2,8;AO06;TE24LCO18661
CWO3316052;2020/06/27 12:55:42;2,8;NE11;QP02SYE47964
NTM5957689;2020/06/27 13:05:22;1,0;EG10;EM54HQI58682
YMS7706772;2020/06/27 13:19:41;2,0;AO03;YL27IFD65117
VZW6214447;2020/06/27 14:19:44;2,0;EG01;CM15YCB60994
WKC8155950;2020/06/27 15:43:28;3,1;EG08;TZ48CCW54765
CHV2008478;2020/06/27 16:35:15;2,5;GF00;MA30QLI76818
TIE4150413;2020/06/27 16:41:12;2,8;NE06;QP02SYE47964
IEM7139270;2020/06/27 18:37:54;2,8;EG05;EC02LZC49528
MEM2528609;2020/06/27 18:54:24;2,8;EG01;IW53OQE31439
FZU9022708;2020/06/27 19:31:08;1,5;EG01;MU06LHX94338
BWD3130131;2020/06/27 19:39:03;2,8;AO12;HT62RDI04611
SSH7005684;2020/06/27 19:48:41;3,1;GF00;PF04UCA93312
CXZ5702788;2020/06/27 19:50:07;2,2;KO01;QO77TFN61853
IIC9678272;2020/06/27 19:54:42;2,8;AO16;YX66XYW62640
WZJ9234067;2020/06/27 19:56:58;2,8;OO07;RK48BOP88344
YMV2336179;2020/06/27 20:29:28;2,2;KO08;HW75BKT77773
VXR2861135;2020/06/27 20:46:07;2,0;NE05;PD45WOT56494
IOS9711211;2020/06/27 21:12:32;2,0;EG09;CM15YCB60994
QBV3111578;2020/06/27 23:26:36;2,8;OO10;JF94VYA88954
VOH7067359;2020/06/28 0:58:38;2,8;OO03;AY38OQF67603
ABE8697241;2020/06/28 1:01:31;2,8;KO08;QW79CHL42244
ORU4429667;2020/06/28 1:24:55;2,8;AO08;HT62RDI04611
RSU1648873;2020/06/28 1:59:56;3,1;NE05;EV77EDV52985
DNI2357551;2020/06/28 2:16:35;2,8;AO19;IC95TLY24827
WKN8494731;2020/06/28 2:30:10;2,8;GF00;MP14WFM40909
UCA3273456;2020/06/28 2:43:14;2,8;MR00;UA13YTK28483
SNV8685990;2020/06/28 2:55:48;2,2;KO07;QO77TFN61853
NNM9300521;2020/06/28 3:33:02;1,0;MR04;BI87HYL81972
QJG9118803;2020/06/28 4:18:03;2,0;AO05;YL27IFD65117
PDK1488272;2020/06/28 7:15:04;2,8;AO16;RR73DWB65452
QYY1708676;2020/06/28 7:24:21;2,8;OO07;PE73VJU23485
QMG1008655;2020/06/28 7:27:21;13,0;AO02;LG64ARC91224
OCX5252039;2020/06/28 7:54:41;1,0;NE05;BM25PHF40639
GED0892967;2020/06/28 9:11:46;3,1;KO03;CP56DAO45598
CFC1216841;2020/06/28 9:20:28;3,1;AO16;DP11ENT03275
JIR3277003;2020/06/28 11:36:51;2,8;GF00;IO09FGE68100
ONB1281673;2020/06/28 12:02:24;2,5;GF00;BY85QGR11636
XCO1690740;2020/06/28 12:54:57;2,5;EG10;ED51EWW52190
XEZ2402086;2020/06/28 13:48:23;2,5;NE04;OY94SZK34436
CSE5577140;2020/06/28 13:50:43;2,8;MR04;EZ65FLV39493
SVB1324870;2020/06/28 15:01:37;1,0;KO02;FL13UMN92207
FUE4015945;2020/06/28 15:02:15;1,5;NE06;UA13YTK28483
JEM0136920;2020/06/28 15:23:08;2,0;MR08;IZ65WAT29135
OGE6312741;2020/06/28 15:40:37;2,8;KO09;QW79CHL42244
KTY4362140;2020/06/28 16:06:46;2,8;MR00;HE38BQH01623
CDF4464508;2020/06/28 16:13:52;2,5;NE03;TZ48CCW54765
XWZ4852598;2020/06/28 16:17:11;2,5;GF00;SL09NOT64494
PQV2161765;2020/06/28 16:44:51;2,2;KO03;HW75BKT77773
VST5710872;2020/06/28 17:51:46;2,8;AO05;TE24LCO18661
ZRV3468674;2020/06/28 18:01:15;3,1;AO18;DP11ENT03275
HWZ2094974;2020/06/28 18:42:59;2,5;OO02;VJ92OYV94295
BRO4462170;2020/06/28 18:56:01;2,8;GF00;QN12NTR81378
JXA2775466;2020/06/28 19:22:15;2,5;NE01;OY94SZK34436
DQL6069708;2020/06/28 19:32:20;13,0;EG04;VL67TFO75321
HAR8589124;2020/06/28 20:28:23;2,5;NE08;JV67MTI17124
DZB0539548;2020/06/28 20:30:32;1,0;AO05;OC94ASJ72024
TNV5589217;2020/06/28 20:37:59;3,1;OO03;LC72NRN52084
GRK5329921;2020/06/28 20:53:13;1,0;OO00;XV40HUQ04740
SPG1201314;2020/06/28 21:37:13;2,8;KO03;ED51EWW52190
FKT1985897;2020/06/28 22:46:53;2,2;MR02;IN99SEN20660
GAL2284367;2020/06/28 23:12:37;2,5;GF00;BY85QGR11636
ZGG0957690;2020/06/29 0:10:51;2,8;NE07;EG95RTB75032
HJP9908360;2020/06/29 0:15:38;1,0;AO01;BZ76ROL87339
JBG9885518;2020/06/29 0:33:40;1,3;MR02;RR98KQE80731
TPO0515274;2020/06/29 2:08:24;2,8;AO16;PE73VJU23485
SAQ1616362;2020/06/29 2:17:10;1,5;KO08;VL67TFO75321
TAP7310096;2020/06/29 2:55:22;2,8;MR03;HE38BQH01623
VNW0272100;2020/06/29 3:42:27;2,5;NE11;JV67MTI17124
DJP2792779;2020/06/29 4:05:07;2,8;MR03;KF48RSD79865
VBT7986539;2020/06/29 4:45:02;1,0;MR03;BI87HYL81972
UIM2569813;2020/06/29 4:50:51;3,1;AO02;DP11ENT03275
NXD6853603;2020/06/29 4:54:41;1,5;NE08;VX68BAR38623
SNF7615380;2020/06/29 6:20:13;2,0;EG01;CM15YCB60994
XLG0648225;2020/06/29 6:56:18;2,8;AO13;HT62RDI04611
GLZ6828380;2020/06/29 8:25:28;1,0;MR00;BI87HYL81972
YFW8287577;2020/06/29 8:33:28;1,5;MR07;JV67MTI17124
HED7801248;2020/06/29 8:57:39;3,1;MR00;QH15HWX24570
BFO4756606;2020/06/29 9:53:02;2,5;NE00;DV04FQL29609
PYE1068268;2020/06/29 10:29:17;2,8;GF00;IO09FGE68100
XBJ4064645;2020/06/29 11:32:00;2,5;OO09;TE24LCO18661
DVB0176671;2020/06/29 12:24:23;1,5;KO05;ZY93PCY41868
HIG3156613;2020/06/29 13:27:47;2,5;MR02;QO68DIC93032
AWS9097038;2020/06/29 13:59:52;2,5;OO08;VJ92OYV94295
FFU9858345;2020/06/29 14:47:22;2,0;NE11;RR73DWB65452
IIH5880715;2020/06/29 15:46:09;2,8;GF00;UF84JOS00561
ZCG8767628;2020/06/29 16:42:38;2,5;GF00;BY85QGR11636
NCU0867432;2020/06/29 17:18:40;2,8;AO16;QO77TFN61853
XSQ0905168;2020/06/29 17:50:04;2,8;KO09;YH66OKD41942
VMC4233643;2020/06/29 18:52:27;2,8;OO06;BK77KNV91142
PLG5458882;2020/06/29 18:59:08;1,5;EG03;CR31GMR97972
HRH5265477;2020/06/29 19:19:14;2,8;KO03;ED51EWW52190
RCA8698153;2020/06/29 19:39:55;2,8;MR01;UA13YTK28483
MVR2072763;2020/06/29 20:52:36;2,8;KO01;QW79CHL42244
LYI5445636;2020/06/29 21:41:56;2,8;GF00;UF84JOS00561
RLW5285305;2020/06/29 22:11:45;2,5;KO06;IX01MVL33676
IUT5059202;2020/06/29 22:29:18;2,0;NE13;EM54HQI58682
BYK7286799;2020/06/29 22:48:29;2,8;OO06;QR03XCJ37459
BVZ0965025;2020/06/29 23:08:51;2,8;EG02;QX75YWC61835
HRP5927135;2020/06/29 23:53:22;2,8;OO00;EM54HQI58682
CIY4113072;2020/06/30 0:49:58;2,8;GF00;UF84JOS00561
ZTG1488063;2020/06/30 0:52:53;1,0;KO05;FL13UMN92207
TDQ1566551;2020/06/30 1:02:08;2,8;GF00;JE65QJK64802
SLE1849287;2020/06/30 1:09:35;2,5;KO05;RV87TIY76692
PDS8880136;2020/06/30 1:22:13;1,5;KO09;ZY93PCY41868
RUP6875655;2020/06/30 1:25:17;1,0;NE03;FY47TUN40300
OXU2182433;2020/06/30 1:36:56;2,0;OO06;EE22TMX10817
XGI6064250;2020/06/30 2:04:34;2,8;AO11;SU00RDZ36214
YGO0025387;2020/06/30 2:29:42;1,3;KO03;QP02SYE47964
GSI1657697;2020/06/30 2:55:01;2,0;MR05;IZ65WAT29135
SLE2656472;2020/06/30 3:11:24;2,5;KO08;RV87TIY76692
IXC9541507;2020/06/30 4:12:45;2,2;MR00;OC94ASJ72024
BLZ4289776;2020/06/30 4:30:57;2,0;MR00;VL67TFO75321
QTB7135580;2020/06/30 5:53:59;2,8;MR02;KF48RSD79865
HKO8649217;2020/06/30 5:58:06;1,5;NE05;PM58XHX45588
DOI6063602;2020/06/30 6:08:26;2,5;OO09;VJ92OYV94295
ROF0212232;2020/06/30 6:58:18;1,3;EG05;QU94IGC75528
JMK6292259;2020/06/30 8:25:31;2,8;KO04;YH66OKD41942
VVS4394885;2020/06/30 8:57:02;2,8;EG00;TV81MAQ99005
ISA2854426;2020/06/30 9:00:23;2,8;EG06;EC02LZC49528
YTL2519253;2020/06/30 10:15:25;2,2;MR06;OY94SZK34436
RIO0964491;2020/06/30 10:16:51;1,0;KO05;WY00MLL63827
XDS8997689;2020/06/30 10:59:18;2,8;NE04;EG95RTB75032
AUU2124654;2020/06/30 11:21:08;1,0;KO03;WY00MLL63827
SHG8070176;2020/06/30 11:27:57;2,5;OO08;BM25PHF40639
PTE7823777;2020/06/30 13:05:20;2,8;MR08;HE38BQH01623
YTY3034765;2020/06/30 13:32:47;2,8;OO07;EM54HQI58682
NRR6592395;2020/06/30 14:04:34;2,8;OO01;ED51EWW52190
ESG5583997;2020/06/30 14:18:09;2,8;EG05;TV81MAQ99005
KPV7352201;2020/06/30 14:23:02;2,8;AO08;XF28DGK65250
QMZ2731668;2020/06/30 16:18:39;2,8;KO00;UO75YNW62238
DQL3890371;2020/06/30 17:01:55;2,8;MR02;UA13YTK28483
OIT3257175;2020/06/30 17:06:45;2,8;AO09;JE65QJK64802
QTF4846446;2020/06/30 17:12:10;3,1;MR04;QH15HWX24570
NAE2140167;2020/06/30 17:32:00;2,5;EG04;OY94SZK34436
WOU8658120;2020/06/30 20:57:21;2,2;KO06;JO50FSF60755
TAY0175983;2020/06/30 21:09:20;1,0;OO08;XV40HUQ04740
WIX3141427;2020/06/30 21:46:42;2,8;EG12;IW53OQE31439
IUC2321446;2020/07/01 0:27:11;3,1;GF00;PF04UCA93312
UUB9051692;2020/07/01 1:17:31;2,8;MR01;EZ65FLV39493
EBX4585565;2020/07/01 1:41:51;2,8;OO02;QR03XCJ37459
PIG6296455;2020/07/01 1:54:18;1,3;MR01;RR98KQE80731
PXC3583621;2020/07/01 2:00:06;3,1;AO02;DV04FQL29609
YOE9329225;2020/07/01 2:34:42;13,0;AO15;BM25PHF40639
XUT5233880;2020/07/01 2:42:34;2,8;OO09;EM54HQI58682
RLQ4098933;2020/07/01 4:26:26;1,5;OO10;BM25PHF40639
FLV3095608;2020/07/01 4:51:17;2,8;NE00;NY14GZR94632
JDB4036450;2020/07/01 5:04:31;2,8;GF00;CP56DAO45598
FSU6094181;2020/07/01 5:46:58;2,8;GF00;UF84JOS00561
KWL1987093;2020/07/01 7:08:53;2,8;NE16;QP02SYE47964
TFR1918395;2020/07/01 7:25:41;1,0;OO13;UF84JOS00561
KVH8952082;2020/07/01 7:26:48;1,0;NE04;SU00RDZ36214
BAB5094431;2020/07/01 7:59:25;1,0;KO09;WY00MLL63827
LXD7122351;2020/07/01 7:59:29;2,5;GF00;BY85QGR11636
FTJ7515885;2020/07/01 8:00:57;3,1;AO13;DP11ENT03275
MAY8204682;2020/07/01 8:01:43;1,5;EG11;MU06LHX94338
WTU2808882;2020/07/01 8:16:26;2,2;OO08;HR53SRO94328
TNN2026489;2020/07/01 8:17:58;2,2;KO03;QO77TFN61853
FYK2865371;2020/07/01 8:30:34;2,8;EG08;TV81MAQ99005
HMN2723526;2020/07/01 9:03:56;2,5;KO09;RV87TIY76692
AHI0902484;2020/07/01 10:04:57;1,3;NE08;MU06LHX94338
RLU5675461;2020/07/01 10:43:24;1,0;NE02;IA29IQS63679
NDH6272352;2020/07/01 12:27:32;2,0;EG11;CM15YCB60994
FOO6577391;2020/07/01 14:09:42;3,1;NE01;OC94ASJ72024
KKN1752411;2020/07/01 14:43:36;2,0;MR03;IZ65WAT29135
WWS4284562;2020/07/01 15:09:18;2,8;GF00;IO09FGE68100
SFB3232893;2020/07/01 15:37:00;2,5;KO00;KB55KTM48860
HYS1134883;2020/07/01 15:48:35;2,8;EG01;TV81MAQ99005
VJB1309302;2020/07/01 16:03:18;3,1;AO03;DP11ENT03275
AQV0829964;2020/07/01 16:03:20;2,8;EG03;IN99SEN20660
SLT3545207;2020/07/01 17:49:10;1,0;NE13;IA29IQS63679
DWM0398044;2020/07/01 18:03:00;2,8;GF00;QN12NTR81378
QMU7449197;2020/07/01 19:30:49;3,1;AO07;DV04FQL29609
ICV8854963;2020/07/01 19:56:19;2,8;GF00;IO09FGE68100
WSZ5476743;2020/07/01 20:09:43;2,5;EG10;XE59BZM26378
NJM8938129;2020/07/01 20:29:57;3,1;NE03;YX66XYW62640
UHT3313308;2020/07/01 20:46:26;1,0;GF00;WU78BMX13511
JLJ7310076;2020/07/01 21:35:30;2,5;KO09;IX01MVL33676
BIF3520824;2020/07/01 22:09:22;2,2;MR05;LG64ARC91224
RRS2895422;2020/07/01 22:33:02;1,0;EG06;JD78PQD35395
UDL4778306;2020/07/01 22:34:32;2,8;AO06;ED51EWW52190
OYU5894113;2020/07/01 23:02:20;2,0;OO11;IC95TLY24827
BJX9689047;2020/07/01 23:08:12;2,5;EG02;DW44ZOO26361
MLS2344954;2020/07/01 23:31:52;2,8;AO17;EZ65FLV39493
GNE4423702;2020/07/02 1:54:13;2,8;MR02;UA13YTK28483
FJM1131073;2020/07/02 3:53:48;1,0;AO12;OC94ASJ72024
PII6036484;2020/07/02 4:19:16;2,8;MR00;HE38BQH01623
IJX3689693;2020/07/02 4:49:11;2,8;OO06;AT19HLV57173
YXM1943900;2020/07/02 5:19:49;2,5;GF00;BY85QGR11636
EGQ2072867;2020/07/02 5:52:42;2,8;GF00;UF84JOS00561
KBV9391173;2020/07/02 5:53:40;2,8;AO06;HT62RDI04611
RSH8481729;2020/07/02 6:52:46;1,5;NE13;NZ35XLQ89678
NZD9317400;2020/07/02 7:05:32;1,0;KO06;WY00MLL63827
JJF9654151;2020/07/02 7:53:51;13,0;MR00;HR53SRO94328
BSK8553422;2020/07/02 8:43:37;1,0;AO02;OC94ASJ72024
ENP1864756;2020/07/02 9:25:08;1,5;MR08;BZ76ROL87339
RKI6669150;2020/07/02 9:56:07;2,5;OO08;QX75YWC61835
XMI5035065;2020/07/02 10:03:48;1,0;NE00;IA29IQS63679
RTO4256288;2020/07/02 10:31:43;1,5;EG04;MU06LHX94338
ANG1986634;2020/07/02 13:32:31;2,5;MR01;AT19HLV57173
RPS3971568;2020/07/02 14:02:35;3,1;GF00;PF04UCA93312
RHJ3770909;2020/07/02 15:03:20;2,0;OO13;EE22TMX10817
RZZ3611797;2020/07/02 16:22:51;2,8;NE09;QP02SYE47964
DRS5090473;2020/07/02 17:04:14;2,0;OO00;IC95TLY24827
ACV2225373;2020/07/02 17:08:59;1,5;NE06;PM58XHX45588
BPM9002387;2020/07/02 17:59:33;2,8;AO04;EC02LZC49528
DZI4161698;2020/07/02 18:10:29;2,2;NE00;NY14GZR94632
LJV2228819;2020/07/02 18:16:31;2,8;GF00;UF84JOS00561
QWL0403769;2020/07/02 19:40:21;2,8;KO08;YH66OKD41942
WVC2942377;2020/07/02 20:16:44;2,8;MR07;HE38BQH01623
RXG5121438;2020/07/02 21:01:29;2,8;OO11;BK77KNV91142
TLM9420644;2020/07/02 21:10:12;1,5;EG10;WU78BMX13511
FLN7979956;2020/07/02 21:13:31;2,8;OO11;QR03XCJ37459
JQQ6378014;2020/07/02 21:35:58;3,1;OO13;LC72NRN52084
QJU9116395;2020/07/02 22:06:41;3,1;GF00;PF04UCA93312
ZNG0138312;2020/07/02 23:03:21;2,8;OO03;QR03XCJ37459
PNS8891049;2020/07/02 23:12:51;3,1;EG07;XF28DGK65250
LTQ8648912;2020/07/03 0:05:48;2,8;GF00;LM86GYO69819
JRD3398061;2020/07/03 0:11:07;1,5;EG11;MU06LHX94338
OXI3389613;2020/07/03 0:26:53;2,8;AO03;HE38BQH01623
MJW6239894;2020/07/03 0:40:39;2,5;EG12;EE22TMX10817
NJZ6833923;2020/07/03 0:42:09;2,8;MR01;HE38BQH01623
SVW7526633;2020/07/03 1:27:02;13,0;AO01;BM25PHF40639
TFK4545558;2020/07/03 2:03:01;2,5;NE02;JV67MTI17124
VQQ4912140;2020/07/03 2:27:31;1,3;KO03;DO24BCW15511
KJX8379616;2020/07/03 2:55:09;2,8;AO13;RR73DWB65452
ROV9987966;2020/07/03 5:32:23;1,5;KO03;ZY93PCY41868
YBC4497069;2020/07/03 5:52:04;2,2;EG04;JD78PQD35395
GKC0869437;2020/07/03 7:30:54;2,8;AO15;SU00RDZ36214
KRV4119173;2020/07/03 7:42:17;2,0;OO12;IC95TLY24827
LQE1745767;2020/07/03 8:56:48;1,0;KO01;WY00MLL63827
CJT0846047;2020/07/03 9:23:04;1,0;AO18;BZ76ROL87339
QUZ2919833;2020/07/03 10:15:19;2,5;GF00;SL09NOT64494
HBL1449245;2020/07/03 10:42:38;1,3;EG08;TE24LCO18661
GMJ6398218;2020/07/03 11:04:24;1,5;MR01;HA82SCK64299
EYQ5818459;2020/07/03 13:02:47;2,5;EG10;XE59BZM26378
RME9275266;2020/07/03 13:06:43;2,2;NE07;XV40HUQ04740
HDR3355826;2020/07/03 13:39:44;2,8;MR00;RR98KQE80731
SXB0931928;2020/07/03 14:12:37;1,0;AO17;OC94ASJ72024
UER6558138;2020/07/03 15:32:58;2,8;AO02;RR73DWB65452
JZI0049529;2020/07/03 15:56:21;1,3;MR04;MA30QLI76818
EVE2910112;2020/07/03 18:32:27;2,5;OO05;VJ92OYV94295
VML1408331;2020/07/03 18:33:40;2,5;GF00;SL09NOT64494
TWN0487796;2020/07/03 19:09:47;2,5;GF00;CK97FAU13897
GXP5064227;2020/07/03 19:35:12;2,8;KO01;ED51EWW52190
MUN5061212;2020/07/03 20:10:08;1,5;KO00;ZY93PCY41868
KTY0822734;2020/07/03 20:23:17;1,3;EG11;QR03XCJ37459
HNV4930236;2020/07/03 20:56:51;1,0;KO09;QU94IGC75528
NCC7856224;2020/07/03 21:15:49;2,2;KO02;QO77TFN61853
AOW0331519;2020/07/04 0:01:19;1,0;OO08;XV40HUQ04740
VSS2477963;2020/07/04 0:36:26;13,0;EG04;VL67TFO75321
KEM7669145;2020/07/04 0:47:40;1,0;EG04;JD78PQD35395
NLI8919021;2020/07/04 1:22:45;1,0;NE02;FY47TUN40300
TUV4386409;2020/07/04 4:12:12;2,8;AO00;BY85QGR11636
JFI1574360;2020/07/04 4:53:00;13,0;EG10;VL67TFO75321
ZVT9537955;2020/07/04 5:29:36;2,8;OO13;RK48BOP88344
NEC0715529;2020/07/04 6:10:08;2,8;KO00;QW79CHL42244
IOD7590805;2020/07/04 6:34:58;1,3;EG07;TE24LCO18661
MMB5827664;2020/07/04 6:55:02;2,8;OO03;JF94VYA88954
XQK7357895;2020/07/04 6:55:59;1,3;EG09;UP28MBM38391
VMC3126017;2020/07/04 7:42:46;2,8;AO11;HT62RDI04611
BKC2218680;2020/07/04 8:40:48;2,8;KO00;QW79CHL42244
GJV3999523;2020/07/04 10:13:01;1,5;NE15;PM58XHX45588
IBO7124232;2020/07/04 16:23:18;2,0;GF00;XF28DGK65250
TIL9550638;2020/07/04 16:43:49;2,0;EG11;CM15YCB60994
DOW9379373;2020/07/04 17:02:30;2,8;MR00;EZ65FLV39493
TVN1948258;2020/07/04 17:48:16;2,8;EG05;TV81MAQ99005
WEC3870142;2020/07/04 17:57:32;2,8;EG03;IW53OQE31439
GKZ8655627;2020/07/04 18:04:39;1,5;NE10;NZ35XLQ89678
PSN9814340;2020/07/04 18:41:47;2,5;KO02;KB55KTM48860
SIT0536086;2020/07/04 18:51:19;13,0;MR04;HR53SRO94328
KYU9287051;2020/07/04 20:23:40;2,5;GF00;SL09NOT64494
QLN8973715;2020/07/04 20:37:30;2,8;OO00;JF94VYA88954
GXG8197571;2020/07/04 22:27:24;2,8;MR06;HE38BQH01623
FFD7348764;2020/07/04 23:10:45;2,0;GF00;XF28DGK65250
LOP8818070;2020/07/04 23:37:48;2,8;EG08;TV81MAQ99005
NZP0204396;2020/07/05 0:36:26;1,0;NE15;EV77EDV52985
TSL9620927;2020/07/05 0:37:38;2,5;MR07;XV91YMP27722
IXT0500846;2020/07/05 1:14:12;1,3;KO01;MQ65WJJ60020
HHX6736204;2020/07/05 1:32:11;2,2;OO05;JO50FSF60755
ZQX0749355;2020/07/05 2:02:37;1,5;NE01;VX68BAR38623
KWJ2671828;2020/07/05 2:36:29;3,1;AO15;DP11ENT03275
KHI9673213;2020/07/05 2:54:13;13,0;AO04;LG64ARC91224
MJB5727093;2020/07/05 3:24:13;1,0;KO07;FL13UMN92207
XJM5751007;2020/07/05 3:44:35;1,5;EG11;MU06LHX94338
FSS0614062;2020/07/05 4:12:51;2,5;KO00;RV87TIY76692
YXB2958693;2020/07/05 4:37:12;2,2;KO07;JO50FSF60755
KCT3745905;2020/07/05 4:39:40;1,5;KO01;ZY93PCY41868
DEU6423119;2020/07/05 5:35:57;2,8;EG02;TV81MAQ99005
ATK0447082;2020/07/05 6:53:50;2,8;KO08;ED51EWW52190
ZQZ0872548;2020/07/05 8:38:47;1,0;KO07;WY00MLL63827
FGS8298445;2020/07/05 9:00:45;1,3;EG01;RR73DWB65452
LGR4111414;2020/07/05 10:19:25;3,1;AO16;DV04FQL29609
GJM6287213;2020/07/05 12:09:46;1,0;NE09;EV77EDV52985
ARS2163855;2020/07/05 12:54:22;2,2;OO03;YL27IFD65117
AQZ1810622;2020/07/05 12:58:07;2,0;OO04;IC95TLY24827
GAR6195747;2020/07/05 13:33:39;1,3;EG01;HW75BKT77773
VEJ2134751;2020/07/05 14:18:08;13,0;AO18;BM25PHF40639
HII8354409;2020/07/05 15:30:52;3,1;GF00;PF04UCA93312
HII9695374;2020/07/05 16:31:00;2,5;NE05;OY94SZK34436
KCR4039920;2020/07/05 16:37:54;2,8;OO04;AT19HLV57173
LCV2614490;2020/07/05 16:48:09;2,5;EG04;DW44ZOO26361
LVY0276766;2020/07/05 16:58:27;1,5;MR03;UO75YNW62238
QOI5530632;2020/07/05 18:52:42;1,0;MR02;BI87HYL81972
MUT0167492;2020/07/05 18:54:46;2,0;EG02;CM15YCB60994
ING7757250;2020/07/05 19:29:37;2,8;MR05;HE38BQH01623
CMG3226066;2020/07/05 20:04:18;2,8;AO12;QN23UHH39091
IHT0914687;2020/07/05 21:00:59;2,8;GF00;UF84JOS00561
